Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-11-06 00:00:00+01:00,1.3831042167188512,1.4065464735031128,1.3831042167188512,1.4065464735031128,59400,0.0,0.0
2001-11-07 00:00:00+01:00,1.435849905014038,1.435849905014038,1.435849905014038,1.435849905014038,19800,0.0,0.0
2001-11-08 00:00:00+01:00,1.4358493370908416,1.494455337524414,1.4065460224864452,1.494455337524414,9763200,0.0,0.0
2001-11-09 00:00:00+01:00,1.435849905014038,1.435849905014038,1.435849905014038,1.435849905014038,3600675,0.0,0.0
2001-11-12 00:00:00+01:00,1.4065464647026171,1.4065464647026171,1.3889647722244263,1.3889647722244263,32400,0.0,0.0
2001-11-13 00:00:00+01:00,1.4065460505719976,1.582364684158637,1.4065460505719976,1.523758053779602,347040,0.0,0.0
2001-11-14 00:00:00+01:00,1.523758053779602,1.523758053779602,1.4651520521758,1.523758053779602,50400,0.0,0.0
2001-11-15 00:00:00+01:00,1.5530615018349443,1.6409708261489868,1.5237581841385015,1.6409708261489868,180900,0.0,0.0
2001-11-16 00:00:00+01:00,1.5823649241333508,1.5999466141013137,1.553061604499817,1.553061604499817,63000,0.0,0.0
2001-11-19 00:00:00+01:00,1.5823649241333508,1.5823649241333508,1.465152274374543,1.553061604499817,1974600,0.0,0.0
2001-11-20 00:00:00+01:00,1.5530615973036959,1.640970927021641,1.5530615973036959,1.5823649168014526,178200,0.0,0.0
2001-11-21 00:00:00+01:00,1.5823649168014526,1.5823649168014526,1.5823649168014526,1.5823649168014526,3600,0.0,0.0
2001-11-22 00:00:00+01:00,1.5589221605991952,1.6116677332789493,1.5296194698767636,1.5823649168014526,144000,0.0,0.0
2001-11-23 00:00:00+01:00,1.5530616180369081,1.6878559589385986,1.5530616180369081,1.6878559589385986,126000,0.0,0.0
2001-11-26 00:00:00+01:00,1.7171585640101268,1.7581830085909325,1.705437563605026,1.728879690170288,153450,0.0,0.0
2001-11-27 00:00:00+01:00,1.7288798013757136,1.7581831216812132,1.7288798013757136,1.7581831216812134,516600,0.0,0.0
2001-11-28 00:00:00+01:00,1.7581831143607096,1.7816253680912844,1.7464619874954224,1.7464619874954224,165600,0.0,0.0
2001-11-29 00:00:00+01:00,1.7581831216812132,1.7581831216812132,1.7406014313100777,1.7581831216812134,37800,0.0,0.0
2001-11-30 00:00:00+01:00,1.7581831216812132,1.7581831216812132,1.7523225582241682,1.7581831216812134,39600,0.0,0.0
2001-12-03 00:00:00+01:00,1.8109284535768386,1.8109284535768386,1.728879690170288,1.728879690170288,45900,0.0,0.0
2001-12-04 00:00:00+01:00,1.7523226638929537,1.7581832277034033,1.6702738902611267,1.6995772123336792,77013,0.0,0.0
2001-12-05 00:00:00+01:00,1.7581830085909325,1.7581830085909325,1.728879690170288,1.728879690170288,25200,0.0,0.0
2001-12-06 00:00:00+01:00,1.7581830085909325,1.7874856982362748,1.728879690170288,1.728879690170288,302400,0.0,0.0
2001-12-07 00:00:00+01:00,1.7288798013757136,1.7581831216812132,1.7288798013757136,1.7581831216812134,60300,0.0,0.0
2001-12-10 00:00:00+01:00,1.728879905630851,1.728879905630851,1.699577212333679,1.6995772123336792,516375,0.0,0.0
2001-12-11 00:00:00+01:00,1.640971189107325,1.640971189107325,1.5823651695269487,1.6116679906845093,181125,0.0,0.0
2001-12-12 00:00:00+01:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,1800,0.0,0.0
2001-12-13 00:00:00+01:00,1.6409708261489868,1.6409708261489868,1.6175280713877864,1.6409708261489868,30600,0.0,0.0
2001-12-14 00:00:00+01:00,1.6409710712088788,1.699577212333679,1.617528312946776,1.6995772123336792,4611600,0.0,0.0
2001-12-17 00:00:00+01:00,1.640971189107325,1.640971189107325,1.6116679906845093,1.6116679906845093,136800,0.0,0.0
2001-12-18 00:00:00+01:00,1.6995770005249455,1.728879690170288,1.6995770005249455,1.728879690170288,8379900,0.0,0.0
2001-12-19 00:00:00+01:00,1.7288798013757136,1.7581831216812132,1.7288798013757136,1.7581831216812134,43200,0.0,0.0
2001-12-20 00:00:00+01:00,1.7288796474427999,1.7874856540603994,1.6409708261489868,1.6409708261489868,279000,0.0,0.0
2001-12-21 00:00:00+01:00,1.6702739240360738,1.7874859571456907,1.6702739240360738,1.787485957145691,72243,0.0,0.0
2001-12-24 00:00:00+01:00,1.7874859571456907,1.7874859571456907,1.7874859571456907,1.787485957145691,0,0.0,0.0
2001-12-25 00:00:00+01:00,1.7874859571456907,1.7874859571456907,1.7874859571456907,1.787485957145691,0,0.0,0.0
2001-12-26 00:00:00+01:00,1.7874859571456907,1.7874859571456907,1.7874859571456907,1.787485957145691,0,0.0,0.0
2001-12-27 00:00:00+01:00,1.67027376579712,1.6878559589385986,1.67027376579712,1.6878559589385986,61200,0.0,0.0
2001-12-28 00:00:00+01:00,1.6878558743647845,1.764043571671013,1.6819948082644622,1.728879690170288,113751,0.0,0.0
2001-12-31 00:00:00+01:00,1.728879690170288,1.728879690170288,1.728879690170288,1.728879690170288,0,0.0,0.0
2002-01-01 00:00:00+01:00,1.728879690170288,1.728879690170288,1.728879690170288,1.728879690170288,0,0.0,0.0
2002-01-02 00:00:00+01:00,1.6761342037604432,1.6761342037604432,1.611667634207601,1.6409708261489868,72000,0.0,0.0
2002-01-03 00:00:00+01:00,1.6995771098455563,1.7581831216812132,1.6995771098455563,1.7581831216812134,79200,0.0,0.0
2002-01-04 00:00:00+01:00,1.6995770005249455,1.728879690170288,1.6995770005249455,1.728879690170288,43200,0.0,0.0
2002-01-07 00:00:00+01:00,1.7581832277034033,1.7874859210005754,1.699577212333679,1.6995772123336792,720000,0.0,0.0
2002-01-08 00:00:00+01:00,1.699576979674617,1.699576979674617,1.6702736616134644,1.6702736616134644,78606,0.0,0.0
2002-01-09 00:00:00+01:00,1.6585525355970974,1.6702736616134644,1.6585525355970974,1.6702736616134644,136800,0.0,0.0
2002-01-10 00:00:00+01:00,1.6702736616134644,1.7171585429441085,1.6644130986052807,1.6702736616134644,32400,0.0,0.0
2002-01-11 00:00:00+01:00,1.681994916454147,1.7581831216812132,1.681994916454147,1.7581831216812134,91800,0.0,0.0
2002-01-14 00:00:00+01:00,1.7288796689604755,1.7288796689604755,1.6702736616134644,1.6702736616134644,12600,0.0,0.0
2002-01-15 00:00:00+01:00,1.6468316350193282,1.699577212333679,1.6409710712088788,1.6995772123336792,86400,0.0,0.0
2002-01-16 00:00:00+01:00,1.6702738901838927,1.6702738901838927,1.6468316349431782,1.652692198753357,14400,0.0,0.0
2002-01-17 00:00:00+01:00,1.6702736616134644,1.6702736616134644,1.6702736616134644,1.6702736616134644,9000,0.0,0.0
2002-01-18 00:00:00+01:00,1.7112979799359251,1.7112979799359251,1.6702736616134644,1.6702736616134644,0,0.0,0.0
2002-01-21 00:00:00+01:00,1.6761343479156494,1.6761343479156494,1.6761343479156494,1.6761343479156494,1800,0.0,0.0
2002-01-22 00:00:00+01:00,1.7288797961343556,1.7288797961343556,1.6761343479156494,1.6761343479156494,0,0.0,0.0
2002-01-23 00:00:00+01:00,1.7523225529117399,1.7523225529117399,1.6761343479156494,1.6761343479156494,0,0.0,0.0
2002-01-24 00:00:00+01:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,49905,0.0,0.0
2002-01-25 00:00:00+01:00,1.7406013193506908,1.7581830085909325,1.728879690170288,1.728879690170288,149400,0.0,0.0
2002-01-28 00:00:00+01:00,1.728879690170288,1.728879690170288,1.728879690170288,1.728879690170288,13887,0.0,0.0
2002-01-29 00:00:00+01:00,1.7523226638929537,1.7523226638929537,1.699577212333679,1.6995772123336792,0,0.0,0.0
2002-01-30 00:00:00+01:00,1.6995770005249455,1.728879690170288,1.6995770005249455,1.728879690170288,1451700,0.0,0.0
2002-01-31 00:00:00+01:00,1.728879690170288,1.728879690170288,1.728879690170288,1.728879690170288,62100,0.0,0.0
2002-02-01 00:00:00+01:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,1800,0.0,0.0
2002-02-04 00:00:00+01:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,588690,0.0,0.0
2002-02-05 00:00:00+01:00,1.7288798104263372,1.805068016052246,1.7288798104263372,1.805068016052246,1890000,0.0,0.0
2002-02-06 00:00:00+01:00,1.7581831216812132,1.7581831216812132,1.7581831216812132,1.7581831216812134,144000,0.0,0.0
2002-02-07 00:00:00+01:00,1.7464618843121396,1.7874857001618358,1.7464618843121396,1.7699041366577148,313200,0.0,0.0
2002-02-08 00:00:00+01:00,1.7699044971507973,1.816789388656616,1.7699044971507973,1.8167893886566162,94050,0.0,0.0
2002-02-11 00:00:00+01:00,1.816789388656616,1.8460927130773108,1.816789388656616,1.8167893886566162,91800,0.0,0.0
2002-02-12 00:00:00+01:00,1.8167890349824485,1.8753951693946422,1.8167890349824485,1.822649598121643,16200,0.0,0.0
2002-02-13 00:00:00+01:00,1.816788806680626,1.8460921217145247,1.816788806680626,1.834370493888855,2323800,0.0,0.0
2002-02-14 00:00:00+01:00,1.8343710814968262,1.8343710814968262,1.816789388656616,1.8167893886566162,18000,0.0,0.0
2002-02-15 00:00:00+01:00,1.8460927130773108,1.8460927130773108,1.816789388656616,1.8167893886566162,394200,0.0,0.0
2002-02-18 00:00:00+01:00,1.8167890440889103,1.8753951787948608,1.8167890440889103,1.8753951787948608,0,0.0,0.0
2002-02-19 00:00:00+01:00,1.8871159431436453,1.904698133468628,1.8460921318541668,1.904698133468628,0,0.0,0.0
2002-02-20 00:00:00+01:00,1.846092939376831,1.846092939376831,1.846092939376831,1.846092939376831,0,0.0,0.0
2002-02-21 00:00:00+01:00,1.9340011877457493,1.9340011877457493,1.8753951787948608,1.8753951787948608,0,0.0,0.0
2002-02-22 00:00:00+01:00,1.8753951787948608,1.9222800614086089,1.8753951787948608,1.8753951787948608,0,0.0,0.0
2002-02-25 00:00:00+01:00,1.9046983719028985,1.9046983719028985,1.8753951787948608,1.8753951787948608,0,0.0,0.0
2002-02-26 00:00:00+01:00,1.875395534477661,1.875395534477661,1.816789388656616,1.8167893886566162,0,0.0,0.0
2002-02-27 00:00:00+01:00,1.846092939376831,1.846092939376831,1.846092939376831,1.846092939376831,0,0.0,0.0
2002-02-28 00:00:00+01:00,1.846092939376831,1.846092939376831,1.846092939376831,1.846092939376831,0,0.0,0.0
2002-03-01 00:00:00+01:00,1.846092939376831,1.8753957643692079,1.846092939376831,1.846092939376831,0,0.0,0.0
2002-03-04 00:00:00+01:00,1.8753949440288276,1.904698133468628,1.8460921318541668,1.904698133468628,0,0.0,0.0
2002-03-05 00:00:00+01:00,1.9340017916192662,1.9340017916192662,1.846092939376831,1.846092939376831,0,0.0,0.0
2002-03-06 00:00:00+01:00,1.8753951787948608,1.8753951787948608,1.8753951787948608,1.8753951787948608,0,0.0,0.0
2002-03-07 00:00:00+01:00,1.904698133468628,1.904698133468628,1.8753949440288276,1.904698133468628,0,0.0,0.0
2002-03-08 00:00:00+01:00,1.8753951978066778,1.9340012073516846,1.8519529448947516,1.9340012073516846,0,0.0,0.0
2002-03-11 00:00:00+01:00,1.963304042816162,1.963304042816162,1.9340007308754041,1.963304042816162,0,0.0,0.0
2002-03-12 00:00:00+01:00,1.992607235908508,1.992607235908508,1.9633045452440816,1.9926072359085083,0,0.0,0.0
2002-03-13 00:00:00+01:00,1.992607235908508,2.0219105553482586,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-14 00:00:00+01:00,1.9808856024135062,1.9926067259817573,1.963304042816162,1.963304042816162,0,0.0,0.0
2002-03-15 00:00:00+01:00,1.9340012073516846,1.9340012073516846,1.9340012073516846,1.9340012073516846,0,0.0,0.0
2002-03-18 00:00:00+01:00,2.051213246012685,2.051213246012685,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-19 00:00:00+01:00,2.051213246012685,2.051213246012685,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-20 00:00:00+01:00,1.9926072168966913,1.9926072168966913,1.9340012073516846,1.9340012073516846,0,0.0,0.0
2002-03-21 00:00:00+01:00,1.934001225804331,1.992607235908508,1.934001225804331,1.9926072359085083,0,0.0,0.0
2002-03-22 00:00:00+01:00,1.963304042816162,1.963304042816162,1.963304042816162,1.963304042816162,0,0.0,0.0
2002-03-25 00:00:00+01:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-26 00:00:00+01:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-27 00:00:00+01:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-28 00:00:00+01:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-03-29 00:00:00+01:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-04-01 00:00:00+02:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,0,0.0,0.0
2002-04-02 00:00:00+02:00,2.0219100379225154,2.0219100379225154,1.963304042816162,1.963304042816162,9900,0.0,0.0
2002-04-03 00:00:00+02:00,1.9633044225589151,2.0805164354427936,1.9633044225589151,2.0219104290008545,1859400,0.0,0.0
2002-04-04 00:00:00+02:00,2.0219104290008545,2.0219104290008545,2.0219104290008545,2.0219104290008545,3600,0.0,0.0
2002-04-05 00:00:00+02:00,1.992607235908508,1.992607235908508,1.992607235908508,1.9926072359085083,20700,0.0,0.0
2002-04-08 00:00:00+02:00,2.051213246012685,2.051213246012685,1.992607235908508,1.9926072359085083,32400,0.0,0.0
2002-04-09 00:00:00+02:00,1.9926067259817573,1.9926067259817573,1.963304042816162,1.963304042816162,99000,0.0,0.0
2002-04-10 00:00:00+02:00,1.9340012073516846,1.9340012073516846,1.9340012073516846,1.9340012073516846,1800,0.0,0.0
2002-04-11 00:00:00+02:00,1.9633045066088493,1.9633045066088493,1.8753951787948608,1.8753951787948608,0,0.0,0.0
2002-04-12 00:00:00+02:00,1.8753951787948608,1.8753951787948608,1.8753951787948608,1.8753951787948608,1800,0.0,0.0
2002-04-15 00:00:00+02:00,1.8753954221206786,1.8753954221206786,1.7874859571456907,1.787485957145691,0,0.0,0.0
2002-04-16 00:00:00+02:00,1.9046987331432697,1.9633048789643144,1.816789388656616,1.8167893886566162,724050,0.0,0.0
2002-04-17 00:00:00+02:00,1.8285098075866697,1.8285098075866697,1.8285098075866697,1.82850980758667,4662,0.0,0.0
2002-04-18 00:00:00+02:00,1.8285101704260505,1.8753951787948608,1.8285101704260505,1.8753951787948608,39600,0.0,0.0
2002-04-19 00:00:00+02:00,1.8929765055785774,1.904698133468628,1.8929765055785774,1.904698133468628,37800,0.0,0.0
2002-04-22 00:00:00+02:00,2.0219100379225154,2.0219100379225154,1.963304042816162,1.963304042816162,722700,0.0,0.0
2002-04-23 00:00:00+02:00,1.91055869590356,1.91055869590356,1.904698133468628,1.904698133468628,82800,0.0,0.0
2002-04-24 00:00:00+02:00,1.816789388656616,1.816789388656616,1.816789388656616,1.8167893886566162,30600,0.0,0.0
2002-04-25 00:00:00+02:00,1.7640439328707274,1.816789388656616,1.7640439328707274,1.8167893886566162,2518200,0.0,0.0
2002-04-26 00:00:00+02:00,1.816789388656616,1.816789388656616,1.816789388656616,1.8167893886566162,376200,0.0,0.0
2002-04-29 00:00:00+02:00,1.7874860642359214,1.816789388656616,1.7874860642359214,1.8167893886566162,43200,0.0,0.0
2002-04-30 00:00:00+02:00,1.8167890440889103,1.8753951787948608,1.8167890440889103,1.8753951787948608,20862,0.0,0.0
2002-05-01 00:00:00+02:00,1.8753951787948608,1.8753951787948608,1.8753951787948608,1.8753951787948608,0,0.0,0.0
2002-05-02 00:00:00+02:00,1.816789388656616,1.816789388656616,1.816789388656616,1.8167893886566162,1800,0.0,0.0
2002-05-03 00:00:00+02:00,1.7874858132113705,1.7874858132113705,1.7581831216812132,1.7581831216812134,35100,0.0,0.0
2002-05-06 00:00:00+02:00,1.699577212333679,1.7581832277034033,1.699577212333679,1.6995772123336792,2887200,0.0,0.0
2002-05-07 00:00:00+02:00,1.7581828237375345,1.7581828237375345,1.59994637966156,1.59994637966156,0,0.0,0.0
2002-05-08 00:00:00+02:00,1.7581832277034033,1.7581832277034033,1.699577212333679,1.6995772123336792,0,0.0,0.0
2002-05-09 00:00:00+02:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,0,0.0,0.0
2002-05-10 00:00:00+02:00,1.8167892430731276,1.8167892430731276,1.699577212333679,1.6995772123336792,0,0.0,0.0
2002-05-13 00:00:00+02:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,3600,0.0,0.0
2002-05-14 00:00:00+02:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,1800,0.0,0.0
2002-05-15 00:00:00+02:00,1.7406012763335146,1.7406012763335146,1.6409708261489868,1.6409708261489868,118800,0.0,0.0
2002-05-16 00:00:00+02:00,1.6409710712088788,1.699577212333679,1.6409710712088788,1.6995772123336792,81000,0.0,0.0
2002-05-17 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,4554,0.0,0.0
2002-05-20 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,0,0.0,0.0
2002-05-21 00:00:00+02:00,1.6644130778899577,1.6644130778899577,1.6409708261489868,1.6409708261489868,23796,0.0,0.0
2002-05-22 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,73800,0.0,0.0
2002-05-23 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,1468863,0.0,0.0
2002-05-24 00:00:00+02:00,1.6702738902611267,1.699577212333679,1.6409710712088788,1.6995772123336792,306459,0.0,0.0
2002-05-27 00:00:00+02:00,1.6702737895400566,1.7581831216812132,1.6702737895400566,1.7581831216812134,167958,0.0,0.0
2002-05-28 00:00:00+02:00,1.7581831216812132,1.7581831216812132,1.7054376733026015,1.7581831216812134,79200,0.0,0.0
2002-05-29 00:00:00+02:00,1.6702738902611267,1.699577212333679,1.6409710712088788,1.6995772123336792,215100,0.0,0.0
2002-05-30 00:00:00+02:00,1.699577212333679,1.699577212333679,1.6702738902611267,1.6995772123336792,20007,0.0,0.0
2002-05-31 00:00:00+02:00,1.6702738902611267,1.699577212333679,1.6116678748914024,1.6995772123336792,116073,0.0,0.0
2002-06-03 00:00:00+02:00,1.699576979674617,1.699576979674617,1.6702736616134644,1.6702736616134644,0,0.0,0.0
2002-06-04 00:00:00+02:00,1.5823649168014526,1.5823649168014526,1.5823649168014526,1.5823649168014526,17190,0.0,0.0
2002-06-05 00:00:00+02:00,1.5940861897791763,1.6175283193588257,1.5940861897791763,1.6175283193588257,243360,0.0,0.0
2002-06-06 00:00:00+02:00,1.6058071851730347,1.6058071851730347,1.6058071851730347,1.6058071851730347,12600,0.0,0.0
2002-06-07 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,9000,0.0,0.0
2002-06-10 00:00:00+02:00,1.6995769585216434,1.6995769585216434,1.6409708261489868,1.6409708261489868,19800,0.0,0.0
2002-06-11 00:00:00+02:00,1.699577212333679,1.699577212333679,1.699577212333679,1.6995772123336792,25200,0.0,0.0
2002-06-12 00:00:00+02:00,1.752322402204,1.752322402204,1.6409708261489868,1.6409708261489868,0,0.0,0.0
2002-06-13 00:00:00+02:00,1.6702736616134644,1.6702736616134644,1.6702736616134644,1.6702736616134644,2253600,0.0,0.0
2002-06-14 00:00:00+02:00,1.752322789791651,1.752322789791651,1.6116679906845093,1.6116679906845093,0,0.0,0.0
2002-06-17 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,36000,0.0,0.0
2002-06-18 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,14400,0.0,0.0
2002-06-19 00:00:00+02:00,1.6409708261489868,1.6409708261489868,1.6409708261489868,1.6409708261489868,7560,0.0,0.0
2002-06-20 00:00:00+02:00,1.6116674641466033,1.6116674641466033,1.494455337524414,1.494455337524414,79740,0.0,0.0
2002-06-21 00:00:00+02:00,1.494455337524414,1.494455337524414,1.494455337524414,1.494455337524414,0,0.0,0.0
2002-06-24 00:00:00+02:00,1.494455337524414,1.494455337524414,1.494455337524414,1.494455337524414,0,0.0,0.0
2002-06-25 00:00:00+02:00,1.6116674963279682,1.6116674963279682,1.523758053779602,1.523758053779602,0,0.0,0.0
2002-06-26 00:00:00+02:00,1.5530613689691195,1.5530613689691195,1.523758053779602,1.523758053779602,0,0.0,0.0
2002-06-27 00:00:00+02:00,1.558922060729112,1.5706431865692139,1.558922060729112,1.5706431865692139,30600,0.0,0.0
2002-06-28 00:00:00+02:00,1.6116677332789493,1.6116677332789493,1.5823649168014526,1.5823649168014526,19800,0.0,0.0
2002-07-01 00:00:00+02:00,1.5823649168014526,1.588225480096952,1.5647827238946945,1.5823649168014526,188847,0.0,0.0
2002-07-02 00:00:00+02:00,1.582364684158637,1.582364684158637,1.523758053779602,1.523758053779602,100800,0.0,0.0
2002-07-03 00:00:00+02:00,1.465152382850647,1.5237583976814248,1.465152382850647,1.465152382850647,23400,0.0,0.0
2002-07-04 00:00:00+02:00,1.5823649168014526,1.5823649168014526,1.5765038504856932,1.5823649168014526,198000,0.0,0.0
2002-07-05 00:00:00+02:00,1.5823649168014526,1.5823649168014526,1.5823649168014526,1.5823649168014526,73800,0.0,0.0
2002-07-08 00:00:00+02:00,1.5823649168014526,1.5823649168014526,1.5530615973036959,1.5823649168014526,25200,0.0,0.0
2002-07-09 00:00:00+02:00,1.582364684158637,1.582364684158637,1.523758053779602,1.523758053779602,0,0.0,0.0
2002-07-10 00:00:00+02:00,1.523758053779602,1.523758053779602,1.523758053779602,1.523758053779602,1800,0.0,0.0
2002-07-11 00:00:00+02:00,1.494455337524414,1.5237580233535903,1.494455337524414,1.494455337524414,88200,0.0,0.0
