Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-01-12 23:00:00,111.17881474896838,113.676242083959,111.17881474896838,113.1164779663086,,365063,0.0,0.0
2021-01-13 23:00:00,113.11648302454188,113.6762471672233,112.29834800591792,112.8150634765625,,302952,0.0,0.0
2021-01-14 23:00:00,112.90118816725608,114.53743193870368,110.01621752007064,111.09269714355467,,207628,0.0,0.0
2021-01-17 23:00:00,111.09268792493891,111.09268792493891,109.88702953262184,110.10232543945312,,79936,0.0,0.0
2021-01-18 23:00:00,110.10233510206788,111.35105541346316,108.98280023048032,110.92046356201172,,134171,0.0,0.0
2021-01-19 23:00:00,110.9635207780714,111.52328490551908,108.98279571533205,108.98279571533205,,155978,0.0,0.0
2021-01-20 23:00:00,109.02585042590172,111.60940798531033,107.34654491111156,111.0065689086914,,391075,0.0,0.0
2021-01-21 23:00:00,110.53292610491128,117.29320983457932,109.93009361115496,116.6903839111328,,566448,0.0,0.0
2021-01-24 23:00:00,117.12099126398608,118.36970508683812,112.68590015987044,114.83885955810548,,243170,0.0,0.0
2021-01-25 23:00:00,114.79578707103416,115.05414480293068,112.8150619806544,113.5470733642578,,181607,0.0,0.0
2021-01-26 23:00:00,113.6762471672233,114.40825856053308,111.95387978590172,112.8150634765625,,418193,0.0,0.0
2021-01-27 23:00:00,112.68588309669444,113.67623901367188,105.36581568080742,113.67623901367188,,554360,0.0,0.0
2021-01-28 23:00:00,113.50401950983095,117.03486495789384,111.738590215489,115.91533660888672,,326203,0.0,0.0
2021-01-31 23:00:00,115.91533610323415,116.64733439434404,113.89154906771076,115.39862060546876,,215863,0.0,0.0
2021-02-01 23:00:00,115.82919991505123,120.781005859375,115.65696581467694,120.781005859375,,615872,0.0,0.0
2021-02-02 23:00:00,121.25465869083794,126.24952641245432,121.25465869083794,125.7328109741211,,738362,0.0,0.0
2021-02-03 23:00:00,129.43589738684537,136.88513025210776,129.43589738684537,136.23924255371094,,2166944,0.0,0.0
2021-02-04 23:00:00,140.5882289079427,145.97062664561278,139.33951526092713,140.8896484375,,1283048,0.0,0.0
2021-02-07 23:00:00,144.6357955928796,144.6357955928796,140.6743585721214,141.40635681152344,,629991,0.0,0.0
2021-02-08 23:00:00,141.4924773210585,142.8703632864048,134.4738226396847,139.42562866210938,,485296,0.0,0.0
2021-02-09 23:00:00,139.4256276159491,140.15763897436725,134.60300706249322,136.75596618652344,,617485,0.0,0.0
2021-02-10 23:00:00,136.75596105584432,136.9281951511811,130.46931802140838,136.84207153320312,,361136,0.0,0.0
2021-02-11 23:00:00,136.92819629683214,138.52139125842035,133.78488132362426,137.87550354003906,,255266,0.0,0.0
2021-02-14 23:00:00,138.69362329233732,139.0380914807695,135.89477655431375,138.56443786621094,,288426,0.0,0.0
2021-02-15 23:00:00,138.56445462035612,140.76047572383973,137.57409860340306,139.21034240722656,,145053,0.0,0.0
2021-02-16 23:00:00,137.7032664176771,140.50211340291946,135.67949263579703,138.65057373046875,,251755,0.0,0.0
2021-02-17 23:00:00,138.65056563012394,140.63129062439245,137.78938199266975,139.51174926757812,,239894,0.0,0.0
2021-02-18 23:00:00,139.46871102450123,139.94236473326123,136.49762960136556,137.96163940429688,,143873,0.0,0.0
2021-02-21 23:00:00,137.9616271257882,141.88001561770943,137.57409708606423,141.32025146484375,,169034,0.0,0.0
2021-02-22 23:00:00,139.51176184979838,140.24377326390052,127.8857816956485,131.07215881347656,,548105,0.0,0.0
2021-02-23 23:00:00,131.93334252859876,133.09594580026203,129.78038324079324,131.07215881347656,,178799,0.0,0.0
2021-02-24 23:00:00,131.67498068537392,133.48347168705962,130.8137969970703,130.8137969970703,,246843,0.0,0.0
2021-02-25 23:00:00,128.3163600901868,131.76109458925222,124.8716255911214,131.02908325195312,,385124,0.0,0.0
2021-02-28 23:00:00,131.8041539935331,134.21547072700253,131.63191989984654,132.7945098876953,,250650,0.0,0.0
2021-03-01 23:00:00,133.483475165648,135.4642003284882,133.00982149661354,134.4738311767578,,305808,0.0,0.0
2021-03-02 23:00:00,136.06703216884964,141.01883871929826,134.94749066845006,138.43528747558594,,373488,0.0,0.0
2021-03-03 23:00:00,138.39221704968708,140.7174103962369,136.49761555029912,136.92820739746094,,387965,0.0,0.0
2021-03-04 23:00:00,136.84208863074844,136.84208863074844,130.08180427463682,131.71804809570312,,411103,0.0,0.0
2021-03-07 23:00:00,132.62229886573158,133.2681866848829,130.3401671609789,130.9429931640625,,257167,0.0,0.0
2021-03-08 23:00:00,130.89991451022632,130.89991451022632,127.54130353890916,129.60813903808594,,362080,0.0,0.0
2021-03-09 23:00:00,130.08181065507546,130.34016841334264,128.4886154296123,128.53167724609375,,136354,0.0,0.0
2021-03-10 23:00:00,128.53165541000783,130.34014627001443,128.53165541000783,129.3497772216797,,158067,0.0,0.0
2021-03-11 23:00:00,129.34978279036656,129.65120232688395,128.31636502899525,128.87612915039062,,120310,0.0,0.0
2021-03-14 23:00:00,128.74696457625376,129.3928523584089,127.15376945735623,127.71354675292967,,161905,0.0,0.0
2021-03-15 23:00:00,128.57470276253886,128.962232720219,125.8619667775426,127.6273956298828,,198144,0.0,0.0
2021-03-16 23:00:00,127.88579745736222,128.1441552318652,125.73283790420795,125.99119567871094,,158397,0.0,0.0
2021-03-17 23:00:00,125.90506241043572,127.23989985942023,121.77137775642169,125.5175323486328,,154891,0.0,0.0
2021-03-18 23:00:00,125.38835600102284,125.51752830392093,122.28808932526084,124.57022094726562,,329677,0.0,0.0
2021-03-21 23:00:00,123.83823838671978,126.55096221697686,122.33116667199415,124.39800262451172,,425777,0.0,0.0
2021-03-22 23:00:00,124.01045128887702,125.00080727556092,123.32150170914812,123.88127899169922,,124439,0.0,0.0
2021-03-23 23:00:00,123.66596899859952,125.73280436200136,121.81441639245904,125.38833618164062,,152781,0.0,0.0
2021-03-24 23:00:00,125.388355603613,125.6036515348413,121.64220114399215,122.8909149169922,,186684,0.0,0.0
2021-03-25 23:00:00,122.8909149169922,124.87164011241674,122.67561898576388,122.8909149169922,,126983,0.0,0.0
2021-03-28 22:00:00,122.89091652971956,123.83822389580416,122.0297327935048,122.37421417236328,,132432,0.0,0.0
2021-03-29 22:00:00,122.41724552895536,123.1492568574325,121.85748143585104,123.0631332397461,,314092,0.0,0.0
2021-03-30 22:00:00,123.0631388269781,123.88127381028607,119.7045278346285,121.42689514160156,,527593,0.0,0.0
2021-03-31 22:00:00,122.28808675470258,127.71354675292967,121.8574948999325,127.71354675292967,,384215,0.0,0.0
2021-04-05 22:00:00,129.26365388933306,133.26815207175244,129.26365388933306,131.67495727539062,,581818,0.0,0.0
2021-04-06 22:00:00,134.73219442600237,137.78939935225475,133.1820610551653,136.06703186035156,,537726,0.0,0.0
2021-04-07 22:00:00,137.789379687896,139.08115512247002,134.51687929218463,135.1197052001953,,407007,0.0,0.0
2021-04-08 22:00:00,136.0670191571163,137.7893864882191,133.8279363704348,135.6794891357422,,565296,0.0,0.0
2021-04-11 22:00:00,135.67947934152124,136.88513113001346,133.87098851816395,134.51687622070312,,301940,0.0,0.0
2021-04-12 22:00:00,142.95650573267096,147.563844155605,141.2341381937231,143.77462768554688,,1644011,0.0,0.0
2021-04-13 22:00:00,143.81766561571914,147.82216422242405,142.91342017983175,143.6454315185547,,940957,0.0,0.0
2021-04-14 22:00:00,143.64544463746498,147.04711764445415,143.43014871119198,145.7122802734375,,624859,0.0,0.0
2021-04-15 22:00:00,146.7457121339448,150.57799050082227,146.57347800456893,148.1236114501953,,1020777,0.0,0.0
2021-04-18 22:00:00,148.98476636977423,152.08503266030624,142.4397655967041,144.67884826660156,,2112459,0.0,0.0
2021-04-19 22:00:00,144.67886885726654,146.1859404078631,140.67436970764422,141.14801025390625,,369608,0.0,0.0
2021-04-20 22:00:00,141.14799600647086,143.34401695808432,138.30610045327433,140.1145782470703,,541219,0.0,0.0
2021-04-21 22:00:00,140.80351961920655,142.09529502855708,139.94233601297287,140.28680419921875,,259668,0.0,0.0
2021-04-22 22:00:00,140.37294006347656,141.5355432895755,139.38258408614794,140.37294006347656,,381860,0.0,0.0
2021-04-25 22:00:00,140.54516504128537,142.35365591092622,140.0715114191776,141.57858276367188,,389606,0.0,0.0
2021-04-26 22:00:00,143.0426023967598,144.0329582886855,139.85621253796782,141.66470336914062,,390930,0.0,0.0
2021-04-27 22:00:00,142.48283793588965,142.7842574816355,140.37294053752936,142.05224609375,,343314,0.0,0.0
2021-04-28 22:00:00,142.43977670039496,143.5162563101036,134.4307789166591,138.65057373046875,,712085,0.0,0.0
2021-04-29 22:00:00,139.96327107370163,141.52808048405362,137.7899283551659,138.26806640625,,514428,1.51,0.0
2021-05-02 22:00:00,138.8766011695891,139.57207349981394,133.35630530065387,137.181396484375,,822378,0.0,0.0
2021-05-03 22:00:00,135.70353378321437,137.3117995441363,129.27043094443025,129.53123474121094,,832393,0.0,0.0
2021-05-04 22:00:00,131.26991271972656,132.22618891310182,129.31390408648562,131.26991271972656,,968309,0.0,0.0
2021-05-05 22:00:00,131.31337301479232,131.31337301479232,125.488817035399,125.9669418334961,,926301,0.0,0.0
2021-05-06 22:00:00,126.87975013281256,128.70536339257805,124.5760120686134,127.79255676269533,,811727,0.0,0.0
2021-05-09 22:00:00,128.22722905206473,129.44429575061386,126.09735569708772,127.01016235351562,,491190,0.0,0.0
2021-05-10 22:00:00,126.05387623429552,126.271210503665,122.35919365501444,124.18480682373048,,786014,0.0,0.0
2021-05-11 22:00:00,124.31520895882234,124.70640801232976,120.27279663085938,120.27279663085938,,381326,0.0,0.0
2021-05-13 22:00:00,121.6637369002858,122.4026788166619,119.01225582185916,121.01173400878906,,746228,0.0,0.0
2021-05-16 22:00:00,121.57678688434278,126.44506621054924,121.57678688434278,124.31519317626952,,635348,0.0,0.0
2021-05-17 22:00:00,124.74987608527412,125.61921320085092,123.66320469080308,125.14107513427734,,450539,0.0,0.0
2021-05-18 22:00:00,125.22800945945151,125.22800945945151,123.09813625910274,124.22826385498048,,378446,0.0,0.0
2021-05-19 22:00:00,124.22826174952364,127.27094148846258,123.61972845474205,126.53201293945312,,308114,0.0,0.0
2021-05-20 22:00:00,126.87975311279295,127.66216449893945,124.7498797697308,126.87975311279295,,429890,0.0,0.0
2021-05-23 22:00:00,127.79255821611508,134.3125866965291,127.79255821611508,133.09552001953125,,1322004,0.0,0.0
2021-05-24 22:00:00,133.26938900554552,135.52965765785424,129.57470608318224,130.40057373046875,,795584,0.0,0.0
2021-05-25 22:00:00,132.13923421703845,134.6168501646203,130.48749909533785,131.8349609375,,884135,0.0,0.0
2021-05-26 22:00:00,128.66189240685603,129.6616247783291,127.14055246285604,128.8792266845703,,5945455,0.0,0.0
2021-05-27 22:00:00,129.5312365722656,132.139248046875,129.05309848224744,130.40057373046875,,1360007,0.0,0.0
2021-05-30 22:00:00,130.8787069959702,135.26886213607034,128.27069561749863,134.22564697265625,,5604468,0.0,0.0
2021-05-31 22:00:00,134.13870959836953,134.4864391126952,131.5741679513833,133.4432373046875,,938865,0.0,0.0
2021-06-01 22:00:00,133.44326046488686,133.4867299779797,126.6624276384202,128.00990295410156,,1292663,0.0,0.0
2021-06-02 22:00:00,128.09681038817405,130.4874871033145,126.92320014927502,128.53147888183594,,1055955,0.0,0.0
2021-06-03 22:00:00,128.53150259047456,129.5312350042935,124.74988069205448,126.05388641357422,,808569,0.0,0.0
2021-06-06 22:00:00,126.05387955216185,127.96641851994698,125.53227198593343,127.44482421875,,782344,0.0,0.0
2021-06-07 22:00:00,127.4448363133658,129.18351067908685,126.27122581049105,127.9664306640625,,226810,0.0,0.0
2021-06-08 22:00:00,127.9229548076898,128.09683284766473,125.57574718338056,127.83602905273438,,858462,0.0,0.0
2021-06-09 22:00:00,127.79255861849398,129.44429386605358,126.1408233709344,128.66189575195312,,480058,0.0,0.0
2021-06-10 22:00:00,128.66189756660978,132.35658043592122,128.05336421761197,132.05230712890625,,523678,0.0,0.0
2021-06-13 22:00:00,132.48696975201042,135.00805532040116,132.13924021535104,133.87791442871094,,830095,0.0,0.0
2021-06-14 22:00:00,133.9648663261184,134.0952615986453,132.00885764801822,133.26939392089844,,518071,0.0,0.0
2021-06-15 22:00:00,133.39977970455843,134.05178255088083,132.44351682230467,133.66058349609375,,483125,0.0,0.0
2021-06-16 22:00:00,133.4432397774275,134.79071488421226,131.66109613716577,134.05177307128906,,993675,0.0,0.0
2021-06-17 22:00:00,134.2691135567298,137.39873244872527,134.05177927992543,136.39898681640625,,5961864,0.0,0.0
2021-06-20 22:00:00,135.52966115265176,136.61633262842682,129.8355132316166,130.18324279785156,,574224,0.0,0.0
2021-06-21 22:00:00,130.27018096166827,130.9656400895456,124.83682361867297,125.57575225830078,,430827,0.0,0.0
2021-06-22 22:00:00,125.4888216701582,126.5320235868572,120.9682579227425,123.09814453125,,486699,0.0,0.0
2021-06-23 22:00:00,123.09815265920383,124.4021584574368,121.88107262183333,124.09788513183594,,437601,0.0,0.0
2021-06-27 22:00:00,124.09785892246488,124.40213218380345,121.70718213061352,124.31519317626952,,355956,0.0,0.0
2021-06-28 22:00:00,124.66291867622124,128.53147888183594,123.88052069364171,128.53147888183594,,246836,0.0,0.0
2021-06-29 22:00:00,128.53150661190978,128.53150661190978,122.92427122191256,125.57575225830078,,576118,0.0,0.0
2021-06-30 22:00:00,126.92320422192552,126.92320422192552,123.79358566112629,124.31519317626952,,404861,0.0,0.0
2021-07-01 22:00:00,125.184539872229,126.5320150030266,123.48933521446548,126.44507598876952,,408405,0.0,0.0
2021-07-04 22:00:00,126.44507526615436,126.53201427991458,123.09813547688309,124.18480682373048,,271334,0.0,0.0
2021-07-05 22:00:00,124.66292203765124,124.66292203765124,121.05517874898962,122.35918426513672,,858147,0.0,0.0
2021-07-06 22:00:00,122.44613890897008,123.27200652165637,121.48986276899744,123.05467224121094,,467390,0.0,0.0
2021-07-07 22:00:00,122.70692033168798,122.70692033168798,119.96851390720964,120.66398620605467,,447100,0.0,0.0
2021-07-08 22:00:00,120.66399697340634,122.6634750366211,119.9685246125014,122.6634750366211,,311216,0.0,0.0
2021-07-11 22:00:00,122.6634709769244,123.18506528156634,120.7074624881962,122.75039672851562,,357835,0.0,0.0
2021-07-12 22:00:00,122.83733910589068,124.27174006418974,121.53333341106178,123.7936019897461,,229392,0.0,0.0
2021-07-13 22:00:00,123.70667236958124,123.75014187772337,116.88237080724318,119.53385162353516,,742403,0.0,0.0
2021-07-14 22:00:00,119.18613370979288,119.22958995714076,116.57812214734692,117.7951889038086,,714676,0.0,0.0
2021-07-15 22:00:00,117.8821101766788,118.44717395743592,116.6215608326301,117.18663787841795,,237552,0.0,0.0
2021-07-18 22:00:00,116.83890554403987,116.83890554403987,113.1007664785712,113.36155700683594,,378474,0.0,0.0
2021-07-19 22:00:00,113.36156230491292,115.27411470178588,111.66635746680512,114.40477752685548,,434031,0.0,0.0
2021-07-20 22:00:00,114.4047662047004,119.1426506861763,114.4047662047004,118.66451263427734,,257606,0.0,0.0
2021-07-21 22:00:00,120.35972995473028,121.57680996612136,118.31679554012632,121.53334045410156,,369638,0.0,0.0
2021-07-22 22:00:00,114.40476528526052,115.14369384586462,112.01408831001028,114.75249481201172,,1890224,0.0,0.0
2021-07-25 22:00:00,114.36130095512036,115.4045028476293,113.62235909603432,114.14396667480467,,508850,0.0,0.0
2021-07-26 22:00:00,114.10049505207166,119.09918340673386,113.70929600775658,118.96878814697266,,508415,0.0,0.0
2021-07-27 22:00:00,118.88186279476476,120.0554733276367,117.3605226858738,120.05547332763672,,311495,0.0,0.0
2021-07-28 22:00:00,120.14238775595554,121.22905915979926,119.62079344112962,120.83786010742188,,309652,0.0,0.0
2021-07-29 22:00:00,120.22931364010364,121.62024492605548,119.70770611722776,120.75090789794922,,331269,0.0,0.0
2021-08-01 22:00:00,120.49013400814822,123.6632092920545,119.96852641338153,123.5328140258789,,272024,0.0,0.0
2021-08-02 22:00:00,123.44586761230585,129.31389300936968,123.40239810450647,128.574951171875,,802039,0.0,0.0
2021-08-03 22:00:00,128.5749648669662,130.00937918694206,127.31442859670828,129.66163635253906,,377553,0.0,0.0
2021-08-04 22:00:00,129.4442972428813,130.3571039098323,127.48828864157164,128.44456481933594,,339095,0.0,0.0
2021-08-05 22:00:00,128.44455480093907,129.61816517619874,128.00988625677346,129.0965576171875,,257846,0.0,0.0
2021-08-08 22:00:00,129.09654631250325,130.83522033691406,128.09681405447907,130.83522033691406,,272062,0.0,0.0
2021-08-09 22:00:00,130.6613756839058,130.79177094978004,127.70562142877831,129.53123474121094,,265334,0.0,0.0
2021-08-10 22:00:00,130.18324695249888,132.13925567131773,129.57471355965075,131.66111755371094,,356639,0.0,0.0
2021-08-11 22:00:00,131.6611139442579,132.13925204875667,129.09657190289713,129.9224395751953,,136368,0.0,0.0
2021-08-12 22:00:00,129.96589841699375,129.96589841699375,127.05361378190464,128.3141632080078,,205235,0.0,0.0
2021-08-15 22:00:00,127.79257142496058,128.44457434039404,125.44536358240674,128.05337524414062,,484756,0.0,0.0
2021-08-16 22:00:00,127.09709080419402,127.79256318884045,125.18455169519063,125.40188598632812,,278638,0.0,0.0
2021-08-17 22:00:00,125.88001626950036,127.74908575130168,125.18454392800513,127.61869049072266,,224469,0.0,0.0
2021-08-18 22:00:00,126.9232201731798,127.61869252576524,123.57626693794283,125.01068115234376,,278969,0.0,0.0
2021-08-19 22:00:00,125.01066304199183,126.57547229235648,124.09785654052664,125.92346954345705,,885351,0.0,0.0
2021-08-22 22:00:00,125.9234885216572,128.48803040082998,125.9234885216572,127.66216278076172,,137192,0.0,0.0
2021-08-23 22:00:00,127.79253798135436,129.53121196749524,125.87999924960536,126.74933624267578,,229920,0.0,0.0
2021-08-24 22:00:00,126.7493530835624,129.4442901611328,125.83654646655005,129.4442901611328,,121907,0.0,0.0
2021-08-25 22:00:00,128.31416620458225,130.18323573550663,127.79255861849398,128.66189575195312,,214188,0.0,0.0
2021-08-26 22:00:00,128.66189539932864,130.05284011506387,127.2709506835934,129.22695922851562,,414956,0.0,0.0
2021-08-29 22:00:00,129.22694922851386,130.92216711495718,129.22694922851386,129.8789520263672,,219856,0.0,0.0
2021-08-30 22:00:00,129.87895829717078,136.13819607079515,129.70509352902155,136.0947265625,,637695,0.0,0.0
2021-08-31 22:00:00,136.18165384619857,139.70247181721612,136.18165384619857,137.5291290283203,,408298,0.0,0.0
2021-09-01 22:00:00,137.44220122498842,144.26648952127604,137.44220122498842,143.61448669433594,,458778,0.0,0.0
2021-09-02 22:00:00,143.61447393739854,144.74461472337993,142.91900166409997,144.22300720214844,,342484,0.0,0.0
2021-09-05 22:00:00,144.22302896584608,145.74436898981085,143.31023556349308,143.48410034179688,,169056,0.0,0.0
2021-09-06 22:00:00,143.48408314611663,144.44034594470148,141.2672710095756,142.61474609375,,104009,0.0,0.0
2021-09-07 22:00:00,142.52780848592838,142.52780848592838,140.0936620623274,141.528076171875,,182096,0.0,0.0
2021-09-08 22:00:00,140.44140729313398,142.87555375915386,138.78965888957035,142.13661193847656,,167511,0.0,0.0
2021-09-09 22:00:00,142.22354151624998,143.48407753992393,142.22354151624998,142.52780151367188,,194097,0.0,0.0
2021-09-12 22:00:00,142.52782568878703,143.74490568000235,141.0064856485422,142.39743041992188,,224484,0.0,0.0
2021-09-13 22:00:00,142.39741771327587,142.87555576483615,140.31100074238503,140.7891387939453,,163254,0.0,0.0
2021-09-14 22:00:00,140.87607284723614,142.09313942195152,138.57232168541168,139.5720672607422,,231171,0.0,0.0
2021-09-15 22:00:00,139.96327844209037,142.48435082230156,139.65900513946434,140.0936737060547,,252022,0.0,0.0
2021-09-16 22:00:00,140.18061321961275,144.52729890084106,140.18061321961275,143.70143127441406,,1028280,0.0,0.0
2021-09-19 22:00:00,142.09314371396576,142.09314371396576,138.44193061450162,138.52886962890625,,367734,0.0,0.0
2021-09-20 22:00:00,138.2246087051104,139.96328302844515,136.18166106917917,136.8336639404297,,245875,0.0,0.0
2021-09-21 22:00:00,137.9638022515498,138.83313939650603,134.4864536717248,135.92086791992188,,473182,0.0,0.0
2021-09-22 22:00:00,136.8336570763689,139.7024722189677,136.8336570763689,139.48513793945312,,254904,0.0,0.0
2021-09-23 22:00:00,139.96327286561362,141.52808229599944,137.137927295345,141.35421752929688,,209377,0.0,0.0
2021-09-26 22:00:00,141.35422788605095,142.65823362940924,137.96380499429998,138.48541259765625,,291011,0.0,0.0
2021-09-27 22:00:00,138.26806854753914,138.26806854753914,133.13897169334427,134.7037811279297,,188371,0.0,0.0
2021-09-28 22:00:00,134.7037797889284,137.13792630019486,133.05204461969294,133.57363891601562,,136757,0.0,0.0
2021-09-29 22:00:00,133.66058860635675,137.6160753449497,133.66058860635675,136.8336639404297,,260585,0.0,0.0
2021-09-30 22:00:00,136.44245139007245,136.44245139007245,133.2259068627066,135.18191528320312,,111271,0.0,0.0
2021-10-03 22:00:00,135.18191225576837,135.66005028974348,132.61737059266832,134.8341827392578,,183260,0.0,0.0
2021-10-04 22:00:00,134.9211102933863,138.92006611198505,134.4864417594095,138.78965759277344,,134356,0.0,0.0
2021-10-05 22:00:00,140.91956292938673,141.78890011398497,135.6166007973244,138.5723419189453,,193091,0.0,0.0
2021-10-06 22:00:00,139.78940921044264,141.52808342135603,138.05073499952923,140.83261108398438,,104933,0.0,0.0
2021-10-07 22:00:00,140.39795712965045,140.74568670197698,138.61581322515295,139.44168090820312,,98542,0.0,0.0
2021-10-10 22:00:00,139.44165648410078,139.44165648410078,135.5296397879941,137.0509796142578,,132386,0.0,0.0
2021-10-11 22:00:00,137.0509922552597,140.5283407503126,134.26911611222374,138.65927124023438,,410440,0.0,0.0
2021-10-12 22:00:00,138.6592609182029,142.5712776839202,138.1376533767616,142.0931396484375,,430610,0.0,0.0
2021-10-13 22:00:00,142.09315496588604,147.7438464588368,142.09315496588604,146.26597595214844,,472298,0.0,0.0
2021-10-14 22:00:00,146.87451227452323,151.65586671134724,146.87451227452323,150.78652954101562,,234565,0.0,0.0
2021-10-17 22:00:00,151.4820028996122,151.82973246395696,149.56946376565088,149.96066284179688,,283708,0.0,0.0
2021-10-18 22:00:00,150.3953258539302,151.2646629975945,149.2217154039705,149.87371826171875,,260946,0.0,0.0
2021-10-19 22:00:00,149.87371182497114,153.56839452686606,145.04890149687478,147.2222442626953,,381368,0.0,0.0
2021-10-20 22:00:00,146.9179680958577,150.61265072548724,145.61396246187078,149.3955841064453,,217160,0.0,0.0
2021-10-21 22:00:00,149.48252170002087,152.65561028648168,148.70012356365098,152.13400268554688,,200616,0.0,0.0
2021-10-24 22:00:00,152.8294754384517,154.61161927012805,150.3953287365303,151.56893920898438,,231538,0.0,0.0
2021-10-25 22:00:00,151.56893104744162,154.04653386194184,151.26465775169854,153.09027099609375,,193826,0.0,0.0
2021-10-26 22:00:00,152.3948071420036,152.3948071420036,148.7870499609115,149.3521270751953,,176183,0.0,0.0
2021-10-27 22:00:00,149.3521115542422,149.52597631555645,145.91823277442023,147.7003631591797,,525724,0.0,0.0
2021-10-28 22:00:00,150.39530681705077,154.30732346836135,141.74540598549237,143.13633728027344,,674626,0.0,0.0
2021-10-31 23:00:00,144.65768833527954,149.35211664083073,143.3102264404297,143.3102264404297,,408108,0.0,0.0
2021-11-01 23:00:00,143.31022920611946,155.35054033121617,142.13661879082474,153.13372802734375,,590581,0.0,0.0
2021-11-02 23:00:00,153.82920547013816,159.04522835083253,153.52494542778362,157.654296875,,738636,0.0,0.0
2021-11-03 23:00:00,158.08897773672763,161.43591805297993,156.52416809787945,160.1319122314453,,620403,0.0,0.0
2021-11-04 23:00:00,160.17536775383653,164.9567220151451,158.8278925362795,163.78311157226562,,185571,0.0,0.0
2021-11-07 23:00:00,163.7830915589875,164.34816858893063,157.95853609630623,159.78414916992188,,305312,0.0,0.0
2021-11-08 23:00:00,159.87108093064913,163.3484291902829,158.6974838520413,162.69642639160156,,267892,0.0,0.0
2021-11-09 23:00:00,162.8268414969423,163.4788443219981,159.26255408062468,159.74069213867188,,477184,0.0,0.0
2021-11-10 23:00:00,159.7406863324956,161.52282997587793,157.61081316773516,159.3494873046875,,341807,0.0,0.0
2021-11-11 23:00:00,159.9580226089015,165.2609840992308,159.91455310192546,164.9567108154297,,549288,0.0,0.0
