Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2000-01-02 23:00:00,10.404704794323894,10.404704794323894,9.49429236001885,9.819439888000488,,313414,0.0,0.0
2000-01-03 23:00:00,9.949499026594184,9.949499026594184,9.234174900671992,9.624351501464844,,294565,0.0,0.0
2000-01-04 23:00:00,9.624351501464844,9.624351501464844,9.624351501464844,9.624351501464844,,0,0.0,0.0
2000-01-05 23:00:00,9.624351501464844,9.624351501464844,9.624351501464844,9.624351501464844,,0,0.0,0.0
2000-01-06 23:00:00,9.299202091023275,9.559320487752926,9.299202091023275,9.494290351867676,,313418,0.0,0.0
2000-01-09 23:00:00,9.754411529041716,9.949500940369257,9.559324264526367,9.559324264526367,,264509,0.0,0.0
2000-01-10 23:00:00,9.624352315877468,9.624352315877468,9.234175682067873,9.234175682067873,,165960,0.0,0.0
2000-01-11 23:00:00,9.10411744179312,9.494294118265474,9.10411744179312,9.299205780029297,,205163,0.0,0.0
2000-01-12 23:00:00,9.494293086739368,9.62435232256831,9.299204769698942,9.364234924316406,,151425,0.0,0.0
2000-01-13 23:00:00,9.364235941712089,9.42926502998878,9.169147603475912,9.299205780029297,,214397,0.0,0.0
2000-01-16 23:00:00,9.234175682067873,9.234175682067873,8.9740582839968,9.234175682067873,,437830,0.0,0.0
2000-01-17 23:00:00,9.234175688487465,9.429264005527886,9.10411645265852,9.364234924316406,,185393,0.0,0.0
2000-01-18 23:00:00,9.234175682067873,9.364234917806398,9.104116446329344,9.234175682067873,,118029,0.0,0.0
2000-01-19 23:00:00,9.104116439819336,9.23417567546486,9.104116439819336,9.104116439819336,,119427,0.0,0.0
2000-01-20 23:00:00,9.169146594345088,9.23417567546486,8.974058277579791,9.104116439819336,,991704,0.0,0.0
2000-01-23 23:00:00,9.039087358699565,9.23417567546486,8.974058277579791,9.104116439819336,,310748,0.0,0.0
2000-01-24 23:00:00,9.234174490566843,9.234174490566843,8.843998443805308,8.909028053283691,,437475,0.0,0.0
2000-01-25 23:00:00,9.234177508102366,9.299206602127972,8.97406005859375,8.97406005859375,,321730,0.0,0.0
2000-01-26 23:00:00,9.104115415662312,9.234174636676974,8.974057268053508,9.03908634185791,,305253,0.0,0.0
2000-01-27 23:00:00,9.104118246644962,9.234177508102366,8.97406005859375,8.97406005859375,,123961,0.0,0.0
2000-01-30 23:00:00,9.039086674287438,9.039086674287438,8.778969832800612,8.843998908996582,,597897,0.0,0.0
2000-01-31 23:00:00,8.9090285218955,9.039086674287438,8.843998908996582,8.843998908996582,,158003,0.0,0.0
2000-02-01 23:00:00,8.84399889230035,8.974057581149705,8.713939666748047,8.713939666748047,,257508,0.0,0.0
2000-02-02 23:00:00,8.844001333839442,8.97406005859375,8.648912441653334,8.97406005859375,,242164,0.0,0.0
2000-02-03 23:00:00,8.974058277579791,9.104116439819336,8.909029196460018,9.104116439819336,,193723,0.0,0.0
2000-02-06 23:00:00,9.104116439819336,9.169146594345088,8.974058277579791,9.104116439819336,,151045,0.0,0.0
2000-02-07 23:00:00,9.104118246644962,9.16914841407676,8.97406005859375,8.97406005859375,,159175,0.0,0.0
2000-02-08 23:00:00,8.974058277579791,9.169146594345088,8.974058277579791,9.104116439819336,,1749976,0.0,0.0
2000-02-09 23:00:00,9.104115415662312,9.234174636676974,8.909028194249107,9.03908634185791,,1685558,0.0,0.0
2000-02-10 23:00:00,9.234176910907497,9.234176910907497,8.713941508831953,8.778971672058105,,190135,0.0,0.0
2000-02-13 23:00:00,8.713941508831953,9.039088568041285,8.713941508831953,8.778971672058105,,161672,0.0,0.0
2000-02-14 23:00:00,8.778968745930086,8.843997814075204,8.388791653544969,8.518850326538086,,238421,0.0,0.0
2000-02-15 23:00:00,8.583881442865277,8.778970291761189,8.583881442865277,8.648910522460938,,150932,0.0,0.0
2000-02-16 23:00:00,8.713939224848541,9.039086198834616,8.713939224848541,8.909028053283691,,108016,0.0,0.0
2000-02-17 23:00:00,9.03908737144704,9.494293086739368,8.909029209024078,9.364234924316406,,413343,0.0,0.0
2000-02-20 23:00:00,9.234176836222796,10.27464763195871,9.234176836222796,9.754411697387695,,532195,0.0,0.0
2000-02-21 23:00:00,10.014528421019431,10.599793340837651,10.014528421019431,10.274645805358888,,1008965,0.0,0.0
2000-02-22 23:00:00,10.33967488309227,10.404705034231576,9.75440996327405,10.274645805358888,,584388,0.0,0.0
2000-02-23 23:00:00,10.014530181884766,10.274647611960942,10.014530181884766,10.014530181884766,,437726,0.0,0.0
2000-02-24 23:00:00,10.014530181884766,10.274647611960942,9.88447093014362,10.014530181884766,,284669,0.0,0.0
2000-02-27 23:00:00,10.079559271052284,10.209618522793429,9.88447093014362,10.014530181884766,,260273,0.0,0.0
2000-02-28 23:00:00,10.27464556845006,10.27464556845006,9.624351585892684,9.819439888000488,,304820,0.0,0.0
2000-02-29 23:00:00,10.01453020137626,10.01453020137626,9.689382608093611,9.754411697387695,,279598,0.0,0.0
2000-03-01 23:00:00,9.81943980186127,9.884468877524782,9.559322425801332,9.624351501464844,,386130,0.0,0.0
2000-03-02 23:00:00,9.624352386948956,9.624352386948956,9.429264068603516,9.429264068603516,,231212,0.0,0.0
2000-03-05 23:00:00,9.754407675191652,10.0145260719213,9.494290351867676,9.494290351867676,,554726,0.0,0.0
2000-03-06 23:00:00,9.754407675191652,9.754407675191652,9.4292612893881,9.494290351867676,,378000,0.0,0.0
2000-03-07 23:00:00,9.4292612893881,9.559320487752926,9.2341730285437,9.494290351867676,,262380,0.0,0.0
2000-03-08 23:00:00,9.624351731487437,10.079557418823242,9.494292503646095,10.079557418823242,,1056324,0.0,0.0
2000-03-09 23:00:00,10.404703218162888,10.534761350928909,10.209614945608116,10.469732284545898,,721201,0.0,0.0
2000-03-12 23:00:00,10.469732284545898,10.469732284545898,10.469732284545898,10.469732284545898,,0,0.0,0.0
2000-03-13 23:00:00,10.924938047904016,11.054997255883704,10.729849772637358,10.794879913330078,,713560,0.0,0.0
2000-03-14 23:00:00,10.79488475359149,10.924942946481533,10.664825487295213,10.729854583740234,,1697229,0.0,0.0
2000-03-15 23:00:00,11.055001325520708,11.120030416746596,10.924942069662784,10.989971160888672,,616780,0.0,0.0
2000-03-16 23:00:00,11.315115122947052,11.57523247755836,11.250086052645676,11.445173263549805,,702556,0.0,0.0
2000-03-19 23:00:00,11.51020454848924,12.290557763100685,11.445174398334348,11.965410232543944,,987861,0.0,0.0
2000-03-20 23:00:00,12.095470289476356,12.160499370687836,11.575234419566565,11.705293655395508,,1288762,0.0,0.0
